pos_panda_joint1,pos_panda_joint2,pos_panda_joint3,pos_panda_joint4,pos_panda_joint5,pos_panda_joint6,pos_panda_joint7
0.2260890796571875,-0.4237883907484514,0.09470350383285453,-2.811508073486559,0.08066910796570159,2.3391907126238074,0.7497646606991948
0.21819364772881933,-0.3510668136580932,0.09342916073848961,-2.7612982652468583,0.07034468321521903,2.356089397114067,0.7477373812420653
0.21819364772881933,-0.3510668136580932,0.09342916073848961,-2.7612982652468583,0.07034468321521903,2.356089397114067,0.7477373812420653
0.20735611033798484,-0.28234440065380095,0.08756475064730118,-2.7113854323834907,0.058716031736987695,2.3678323732180324,0.7422830734859316
0.1946021729765679,-0.21795275042886608,0.07781122588347067,-2.6624514635357217,0.04680764616997113,2.375584629127406,0.7332141568491943
0.18081814907517213,-0.16173492419455116,0.06523725522222357,-2.6178764068550926,0.035861307635308926,2.3802388746501872,0.7204565193441068
0.16651878883112126,-0.11673505099956127,0.05091512157567912,-2.580709567406008,0.026501071425861333,2.3830444025054422,0.7042262473180836
0.15154420763393794,-0.08452374961178233,0.0353155109227945,-2.553085885027902,0.018550541373662632,2.3854557383302986,0.6841861533220994
0.13691144011707834,-0.06836255739821251,0.0198995120395562,-2.538709622393971,0.012052582324211691,2.3883369983308356,0.6620131573811507
0.12235033474530077,-0.06773621619774328,0.004400063248466424,-2.5381068902748893,0.006150852023707465,2.392366150813107,0.6376130992806113
0.10790807805148006,-0.08235627852351524,-0.011160186857853915,-2.551647433636445,2.6683877309530146e-05,2.397283435976382,0.61161922233594
0.09358062505999953,-0.11108268097154994,-0.026874153339491613,-2.5786196200644564,-0.007181190064881271,2.4023752992936274,0.5845835628435045
0.07919108372606765,-0.15202475695969664,-0.042779984240503666,-2.61723802720285,-0.016422910761284548,2.4064157793384453,0.5571524833718025
0.06437561401448377,-0.20264267917431322,-0.0587729654418947,-2.6647911785427674,-0.028510664352583426,2.4080585043502616,0.5299005046050071
0.048564497284258934,-0.25994708843177516,-0.07461733695534356,-2.7178837154879556,-0.04400444769275236,2.406003273706073,0.50336007987418
