eff_panda_joint1,eff_panda_joint2,eff_panda_joint3,eff_panda_joint4,eff_panda_joint5,eff_panda_joint6,eff_panda_joint7
3.8632405491422883,15.71611472025704,4.7384620267128374,-14.805809548632569,-0.6298404019230226,-1.5467515230978444,-0.0254793482405982
2.9667724470898893,20.72826861521562,3.9655383455546427,-14.317401052070956,-0.5510940198383482,-1.5111066657838046,-0.019735270148620386
2.0849816551732885,25.180740933315953,2.8125886775404787,-14.192142321887196,-0.4109988100348922,-1.5062922846237587,-0.02137882715111843
1.164212398642595,28.7343558949522,1.6589643918595949,-13.95507125922801,-0.37367987090568244,-1.5761566612688789,-0.009583303232981129
0.33714604005524,31.074145622731248,0.6722705171231423,-13.88519575726115,-0.30739618779474276,-1.5846195851003442,-0.004918306271260796
-0.2400644544683715,32.259067802856755,-0.18912475786515207,-13.2920914676778,-0.2178890256258405,-1.61964563476373,-0.000752373144733476
-0.7240376101944626,31.82314737506124,-0.6933269066823482,-12.951929205376063,-0.2402866878732031,-1.5568411111969276,0.013779180605501118
-1.0698877407425857,30.016860683849206,-0.9007061327712719,-12.647447436805471,-0.13505217193912783,-1.3926662094181614,0.0035425903967290905
-1.146546067233765,27.23967662454814,-1.35627776707552,-12.236191219163523,-0.1469348700044002,-1.3958439556373055,0.006816224643601518
-1.3767120492474512,23.58589373759012,-1.333448166051346,-12.320288014800736,-0.1307385869680645,-1.303697652785309,0.011024327522085833
-1.2771209845257743,19.707056348125327,-1.5949919456036634,-12.722090858155509,-0.21929628899549977,-1.3699548473351122,0.012715593251240232
-1.0428799989372903,15.71174837878449,-1.631461432734376,-13.671406480257474,-0.22914939957296357,-1.4359796570086742,0.006062069742420131
-0.7352530991089246,12.080107437818578,-1.3664384368707936,-15.215799953180035,-0.293134969876705,-1.5421412273776471,0.0011327840981915059
-0.479756825209028,8.722205884205058,-1.231893446875984,-17.172349379595456,-0.44409073165234775,-1.6594080846050918,-0.006457303985675547
